6.35, 0.1537
6.40, 0.1525
6.45, 0.1514
6.50, 0.1503
6.55, 0.1492
6.60, 0.1481
6.65, 0.1471
6.70, 0.1460
6.75, 0.1450
6.80, 0.1439
6.85, 0.1429
6.90, 0.1419
6.95, 0.1410
7.00, 0.1400
7.05, 0.1390
7.10, 0.1381
7.15, 0.1372
7.20, 0.1363
7.25, 0.1354
7.30, 0.1345
7.35, 0.1336
7.40, 0.1327
7.45, 0.1319
7.50, 0.1310
7.55, 0.1302
7.60, 0.1293
7.65, 0.1285
7.70, 0.1277
7.75, 0.1269
7.80, 0.1261
7.85, 0.1254
7.90, 0.1246
7.95, 0.1238
8.00, 0.1231
8.05, 0.1223
8.10, 0.1216
8.15, 0.1209
8.20, 0.1202
8.25, 0.1195
8.30, 0.1188
8.35, 0.1181
8.40, 0.1174
8.45, 0.1167
8.50, 0.1160
8.55, 0.1154
8.60, 0.1147
8.65, 0.1141
8.70, 0.1134
8.75, 0.1128
8.80, 0.1122
8.85, 0.1116
8.90, 0.1110
8.95, 0.1104
9.00, 0.1098
9.05, 0.1092
9.10, 0.1086
9.15, 0.1080
9.20, 0.1074
9.25, 0.1069
9.30, 0.1063
9.35, 0.1057
9.40, 0.1052
9.45, 0.1046
9.50, 0.1041
9.55, 0.1036
9.60, 0.1030
9.65, 0.1025
9.70, 0.1020
9.75, 0.1015
9.80, 0.1010
9.85, 0.1005
9.90, 0.1000
9.95, 0.0995
